Time,Latitude,Longitude,Altitude,Relative Altitude,Heading,State
BREAK,2025-04-29 10:40:33.181699,,,,,
1746129076.4267216,39.0179682,-104.8935827,2170.06,9.989,206.28,DiscoStates.ALTITUDE_CONTROL
1746129076.7150047,39.0179682,-104.8935827,2170.06,9.989,206.28,DiscoStates.ALTITUDE_CONTROL
1746129077.4403803,39.0179682,-104.8935828,2170.07,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129077.7128832,39.0179682,-104.8935828,2170.07,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129078.4695733,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129078.736198,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129079.476489,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129079.7311716,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129080.5141757,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129080.7460363,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129081.5336313,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129081.7675512,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129082.5541856,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129082.787042,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129083.5561213,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129083.7883542,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129084.5664048,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129084.7982318,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129085.5951705,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129085.79163,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129086.5914927,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129086.796171,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129087.6124268,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129087.847846,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129088.6273732,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129088.8592627,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129089.6336246,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129089.8706148,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129090.6395423,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129090.8759584,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129091.6737976,39.0179682,-104.8935827,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129091.8814213,39.0179682,-104.8935827,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129092.690973,39.0179682,-104.8935827,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129092.8817403,39.0179682,-104.8935827,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129093.7028127,39.0179682,-104.8935827,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129093.8911376,39.0179682,-104.8935827,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129094.7038195,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129094.8999813,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129095.7084758,39.0179682,-104.8935827,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129095.901415,39.0179682,-104.8935827,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129096.711782,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129096.9077003,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129097.7156122,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129097.91481,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129098.727462,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129098.9611259,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129099.7616203,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129099.9933093,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129100.775292,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129101.010595,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129101.808015,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129102.0268548,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129102.796226,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129103.052707,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129103.8065581,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129104.0597708,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129104.8254426,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129105.0720792,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129105.8284357,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129106.078503,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129106.829103,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129107.0822709,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129107.879036,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129108.1106057,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129108.868123,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129109.1019404,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129109.8974814,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129110.1294641,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129110.8922212,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129111.123872,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129111.89309,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129112.1285195,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129112.914014,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129113.1456144,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129113.940728,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129114.146671,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129114.943012,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129115.148735,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129115.9596996,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129116.19186,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129116.9752367,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129117.2078362,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129118.0118718,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129118.2002752,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129119.0291424,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129119.2132254,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129120.0297613,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129120.262869,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129121.0372071,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129121.2811656,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129122.0405586,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129122.2996762,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129123.0466702,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129123.3018024,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129124.0554752,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129124.3030508,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129125.0718787,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129125.3324687,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129126.0704353,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129126.3376656,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129127.0784755,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129127.3547702,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129128.0831578,39.0179682,-104.8935827,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129128.3648205,39.0179682,-104.8935827,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129129.0932257,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129129.4163694,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129130.0998297,39.0179682,-104.8935827,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129130.4031758,39.0179682,-104.8935827,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129131.1355407,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129131.4276853,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129132.1531425,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129132.4328167,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129133.1723285,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129133.4755964,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129134.159942,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129134.4903107,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129135.1728413,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129135.5167027,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129136.180812,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129136.5347955,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129137.1914473,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129137.5657392,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129138.200671,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129138.5607336,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129139.2082329,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129139.5810237,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129140.2138097,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129140.5863824,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129141.2195165,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129141.6239133,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129142.227077,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129142.624526,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129143.2281752,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129143.6301944,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129144.2297332,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129144.6638095,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129145.2396982,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129145.682803,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129146.2667933,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129146.7103806,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129147.2596185,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129147.7352426,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129148.2653503,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129148.7493432,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129149.2722178,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129149.78552,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129150.3150449,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129150.7905705,39.0179682,-104.8935828,2170.07,9.991,206.27,DiscoStates.ALTITUDE_CONTROL
1746129151.3391242,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129151.8159242,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129152.3473778,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129152.8214586,39.0179682,-104.8935828,2170.06,9.989,206.27,DiscoStates.ALTITUDE_CONTROL
1746129153.395543,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129153.8424938,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129154.4299853,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129154.8613179,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129155.4662747,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129155.8498683,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129156.4725657,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129157.5000653,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129157.8726535,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129158.526989,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129159.527476,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129159.9001856,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129160.5548913,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129161.5596247,39.0179682,-104.8935828,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129161.9584591,39.0179682,-104.8935828,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129162.5818992,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129163.6027513,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129164.0127525,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129164.6430604,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129165.0242023,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129165.6551552,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129166.0278835,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129166.6818376,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129167.0372846,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129167.6719255,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129168.0481188,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129168.676043,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129169.0533888,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129169.691583,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129170.0689218,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129170.7248962,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129171.0740652,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129171.7374704,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129172.0802577,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129172.759625,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129173.094387,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129173.8247392,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129174.1012096,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129174.815421,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129175.1111557,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129175.8183453,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129176.1219926,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129176.824436,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129177.1161532,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129177.8359656,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129178.1386838,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129178.84046,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129179.128455,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129179.844707,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129180.147208,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129180.8494663,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129181.1483703,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129181.8735137,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129182.1772404,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129182.904236,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129183.1945271,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129183.9267597,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129184.2290568,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129184.9625523,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129185.2406995,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129185.9800704,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129186.2244363,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129187.0026176,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129187.2300549,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129188.0060563,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129188.2463446,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129189.0170474,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129189.2485192,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129190.023392,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129190.264128,39.0179682,-104.8935828,2170.07,9.99,206.27,DiscoStates.ALTITUDE_CONTROL
1746129191.0388892,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129191.2916007,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129192.0522416,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129192.2986734,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129193.0603123,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129193.333388,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129194.0801456,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129194.338441,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129195.0820544,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129195.339482,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129196.105072,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129196.3462503,39.0179682,-104.8935828,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129197.1153183,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129197.367828,39.0179682,-104.8935828,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129198.1244175,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129198.3590202,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129199.154182,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129199.3674054,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129200.173377,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129200.3641374,39.0179682,-104.8935828,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129201.1865416,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129201.3839214,39.0179682,-104.8935827,2170.07,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129202.197699,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129202.3693578,39.0179682,-104.8935827,2170.07,9.991,206.26,DiscoStates.ALTITUDE_CONTROL
1746129203.2018757,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129203.3848028,39.0179682,-104.8935827,2170.07,9.99,206.26,DiscoStates.ALTITUDE_CONTROL
1746129204.2028813,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
1746129204.3961985,39.0179682,-104.8935827,2170.06,9.989,206.26,DiscoStates.ALTITUDE_CONTROL
