BREAK,2025-04-09 07:25:06.392283,,,,
Time,Latitude,Longitude,Altitude,Relative Altitude,Heading
BREAK,2025-04-09 07:25:36.607400,,,,
BREAK,2025-04-09 07:25:47.900664,,,,
1744220066.2313204,39.0187356,-104.8936572,2178.41,9.957,203.32
1744220066.2930706,39.0187359,-104.8936574,2178.42,9.964,215.89
1744220066.3136458,39.0187359,-104.8936574,2178.42,9.964,215.89
1744220066.35474,39.0187359,-104.8936574,2178.42,9.964,215.89
1744220066.375228,39.0187359,-104.8936583,2178.43,9.974,227.33
1744220066.416263,39.0187367,-104.8936582,2178.36,9.907,235.85
1744220066.4369204,39.0187367,-104.8936582,2178.36,9.907,235.85
1744220066.4780877,39.0187367,-104.8936582,2178.36,9.907,235.85
1744220066.5395167,39.0187377,-104.8936561,2178.41,9.959,244.46
1744220066.5601637,39.0187377,-104.8936561,2178.41,9.959,244.46
1744220066.5808454,39.0187363,-104.893655,2178.4,9.94,255.86
1744220066.601397,39.0187363,-104.893655,2178.4,9.94,255.86
1744220066.6628582,39.0187357,-104.8936562,2178.39,9.937,269.06
1744220066.6834853,39.0187357,-104.8936562,2178.39,9.937,269.06
1744220066.7245622,39.0187357,-104.8936562,2178.39,9.937,269.06
1744220066.7452793,39.0187356,-104.8936566,2178.42,9.968,274.07
1744220066.8065715,39.0187356,-104.8936566,2178.42,9.968,274.07
1744220066.8271775,39.0187363,-104.8936573,2178.44,9.984,269.8
1744220066.8478088,39.0187363,-104.8936573,2178.44,9.984,269.8
1744220066.8685052,39.0187363,-104.8936574,2178.42,9.96,270.12
1744220066.930506,39.0187363,-104.8936574,2178.42,9.96,270.12
1744220066.9717126,39.0187363,-104.8936574,2178.42,9.96,270.12
1744220066.9923036,39.0187361,-104.8936573,2178.41,9.955,269.29
1744220067.03334,39.0187354,-104.8936576,2178.43,9.977,269.16
1744220067.053888,39.0187354,-104.8936576,2178.43,9.977,269.16
1744220067.0950496,39.0187354,-104.8936576,2178.43,9.977,269.16
1744220067.1156318,39.018735,-104.8936581,2178.43,9.973,269.82
1744220067.1769361,39.018735,-104.8936581,2178.43,9.973,269.82
1744220067.1975994,39.0187347,-104.8936586,2178.43,9.969,269.53
1744220067.2182868,39.0187347,-104.8936586,2178.43,9.969,269.53
1744220067.2797015,39.0187345,-104.8936593,2178.42,9.965,268.16
1744220067.300285,39.0187345,-104.8936593,2178.42,9.965,268.16
1744220067.3208911,39.0187347,-104.8936599,2178.45,9.998,267.56
1744220067.3415704,39.0187347,-104.8936599,2178.45,9.998,267.56
1744220067.4233077,39.0187347,-104.8936599,2178.45,9.998,267.56
1744220067.4440882,39.018735,-104.8936594,2178.44,9.981,265.71
1744220067.4647841,39.018735,-104.8936594,2178.44,9.981,265.71
1744220067.4852238,39.0187345,-104.8936578,2178.41,9.957,270.74
1744220067.5465674,39.0187345,-104.8936578,2178.41,9.957,270.74
1744220067.567292,39.0187342,-104.8936573,2178.39,9.939,270.74
1744220067.588095,39.0187342,-104.8936573,2178.39,9.939,270.74
1744220067.651059,39.0187342,-104.8936576,2178.42,9.962,271.17
1744220067.6716113,39.0187342,-104.8936576,2178.42,9.962,271.17
1744220067.7125874,39.0187342,-104.8936576,2178.42,9.962,271.17
1744220067.7333696,39.0187346,-104.8936578,2178.44,9.982,270.4
1744220067.7780023,39.0187352,-104.8936579,2178.46,10.009,267.89
1744220067.7988808,39.0187352,-104.8936579,2178.46,10.009,267.89
1744220067.8397896,39.0187352,-104.8936579,2178.46,10.009,267.89
1744220067.9012523,39.0187354,-104.8936577,2178.41,9.951,267.9
1744220067.9217868,39.0187354,-104.8936577,2178.41,9.951,267.9
1744220067.94239,39.0187354,-104.8936568,2178.41,9.959,265.44
1744220067.9630694,39.0187354,-104.8936568,2178.41,9.959,265.44
1744220068.0242567,39.0187348,-104.8936568,2178.37,9.914,269.68
1744220068.0449789,39.0187348,-104.8936568,2178.37,9.914,269.68
1744220068.0860286,39.0187348,-104.8936568,2178.37,9.914,269.68
1744220068.1067636,39.0187348,-104.8936582,2178.4,9.941,267.4
1744220068.1682408,39.0187356,-104.8936584,2178.42,9.965,265.51
1744220068.1887794,39.018735,-104.8936572,2178.36,9.907,270.52
1744220068.2501867,39.0187342,-104.8936569,2178.39,9.93,271.94
1744220068.2707658,39.0187348,-104.8936573,2178.42,9.961,265.57
1744220068.3118505,39.0187353,-104.8936571,2178.41,9.951,267.14
1744220068.3760686,39.0187353,-104.8936565,2178.41,9.959,275.95
1744220068.4957657,39.0187353,-104.8936565,2178.41,9.959,275.95
1744220068.6213565,39.0187353,-104.8936569,2178.4,9.943,291.83
1744220069.5072083,39.0187353,-104.8936569,2178.4,9.943,291.83
1744220069.5278814,39.0187351,-104.8936559,2178.4,9.946,305.1
1744220070.5137439,39.018735,-104.8936544,2178.4,9.942,317.8
1744220070.5360966,39.018735,-104.8936544,2178.4,9.942,317.8
1744220071.5419989,39.0187347,-104.8936541,2178.39,9.932,323.29
1744220071.5626333,39.0187347,-104.8936541,2178.39,9.932,323.29
1744220072.5220768,39.0187341,-104.8936541,2178.41,9.954,332.88
1744220072.5426774,39.0187341,-104.8936541,2178.41,9.954,332.88
1744220073.5491009,39.0187331,-104.893655,2178.39,9.933,341.68
1744220073.5697672,39.0187331,-104.893655,2178.39,9.933,341.68
1744220074.541341,39.0187331,-104.8936547,2178.42,9.964,352.57
1744220074.5620327,39.0187331,-104.8936547,2178.42,9.964,352.57
1744220075.5495057,39.0187337,-104.8936552,2178.4,9.941,3.19
1744220075.5745542,39.0187337,-104.8936552,2178.4,9.941,3.19
1744220076.5890076,39.0187337,-104.8936552,2178.4,9.941,3.19
1744220076.6096256,39.0187337,-104.8936551,2178.39,9.938,15.35
1744220077.5923293,39.0187351,-104.8936563,2178.4,9.947,23.45
1744220077.6131682,39.0187351,-104.8936563,2178.4,9.947,23.45
1744220078.5833309,39.0187351,-104.8936573,2178.38,9.929,34.49
1744220078.6145961,39.0187351,-104.8936573,2178.38,9.929,34.49
1744220079.5964181,39.0187351,-104.8936577,2178.39,9.935,40.94
1744220079.622668,39.0187351,-104.8936577,2178.39,9.935,40.94
1744220080.6177628,39.0187349,-104.8936585,2178.43,9.975,50.4
1744220080.6383643,39.0187349,-104.8936585,2178.43,9.975,50.4
1744220081.6251614,39.0187343,-104.8936585,2178.45,9.992,64.05
1744220081.652257,39.0187343,-104.8936585,2178.45,9.992,64.05
1744220082.6251473,39.0187345,-104.8936573,2178.44,9.984,68.74
1744220082.661845,39.0187345,-104.8936573,2178.44,9.984,68.74
1744220083.627301,39.0187342,-104.8936554,2178.42,9.969,77.55
1744220083.6683455,39.0187342,-104.8936554,2178.42,9.969,77.55
1744220084.6462975,39.0187341,-104.8936543,2178.39,9.93,90.26
1744220084.71068,39.0187341,-104.8936543,2178.39,9.93,90.26
1744220085.6638858,39.0187338,-104.8936547,2178.37,9.918,105.17
1744220085.71628,39.0187338,-104.8936547,2178.37,9.918,105.17
1744220086.691836,39.0187335,-104.8936557,2178.37,9.91,118.62
1744220086.7163167,39.0187335,-104.8936557,2178.37,9.91,118.62
1744220087.7029355,39.0187344,-104.8936562,2178.42,9.967,126.18
1744220088.7136881,39.0187344,-104.8936552,2178.54,10.082,128.88
1744220088.7733483,39.0187344,-104.8936552,2178.54,10.082,128.88
1744220089.7217946,39.0187358,-104.8936545,2178.4,9.941,126.29
1744220089.7950966,39.0187358,-104.8936545,2178.4,9.941,126.29
1744220090.7306333,39.0187362,-104.8936582,2178.45,9.997,139.93
1744220090.7963057,39.0187362,-104.8936582,2178.45,9.997,139.93
1744220091.7458637,39.0187351,-104.8936567,2178.5,10.043,143.44
1744220091.8143442,39.0187351,-104.8936567,2178.5,10.043,143.44
1744220092.7531772,39.0187356,-104.8936554,2178.42,9.966,153.45
1744220092.8531826,39.0187356,-104.8936554,2178.42,9.966,153.45
1744220093.757762,39.0187354,-104.8936548,2178.43,9.977,166.27
1744220093.8692222,39.0187354,-104.8936548,2178.43,9.977,166.27
1744220094.7625916,39.0187351,-104.8936553,2178.44,9.981,178.87
1744220094.8913438,39.0187351,-104.8936553,2178.44,9.981,178.87
1744220095.7921166,39.0187351,-104.8936559,2178.44,9.985,196.03
1744220095.910452,39.0187351,-104.8936559,2178.44,9.985,196.03
1744220096.8217742,39.0187355,-104.8936565,2178.48,10.021,211.09
1744220096.9400876,39.0187355,-104.8936565,2178.48,10.021,211.09
1744220097.8357208,39.0187369,-104.8936576,2178.41,9.957,219.31
1744220097.9432287,39.0187369,-104.8936576,2178.41,9.957,219.31
1744220098.8607311,39.0187383,-104.8936587,2178.48,10.022,229.33
1744220098.9751625,39.0187383,-104.8936587,2178.48,10.022,229.33
1744220099.8757374,39.018738,-104.893659,2178.48,10.025,240.27
1744220099.9814124,39.018738,-104.893659,2178.48,10.025,240.27
1744220100.8891964,39.018737,-104.893657,2178.51,10.055,252.6
1744220100.9893568,39.018737,-104.893657,2178.51,10.055,252.6
1744220101.8987,39.0187367,-104.8936553,2178.44,9.98,264.9
1744220101.9896605,39.0187367,-104.8936553,2178.44,9.98,264.9
1744220102.9361293,39.0187369,-104.8936554,2178.43,9.978,277.18
1744220103.0028563,39.0187369,-104.8936554,2178.43,9.978,277.18
1744220103.9502876,39.0187363,-104.8936562,2178.43,9.974,301.48
1744220104.0021882,39.0187363,-104.8936562,2178.43,9.974,301.48
1744220104.9640198,39.0187365,-104.8936554,2178.4,9.943,310.5
1744220105.0076993,39.0187365,-104.8936554,2178.4,9.943,310.5
1744220105.9697514,39.0187365,-104.8936553,2178.41,9.956,313.27
1744220106.0237813,39.0187365,-104.8936553,2178.41,9.956,313.27
1744220106.9913716,39.0187364,-104.893655,2178.39,9.932,320.85
1744220107.037243,39.0187364,-104.893655,2178.39,9.932,320.85
1744220108.018695,39.0187361,-104.8936554,2178.37,9.912,329.53
1744220108.0482304,39.0187361,-104.8936554,2178.37,9.912,329.53
1744220109.0062861,39.0187353,-104.8936561,2178.36,9.907,337.54
1744220109.0533645,39.0187353,-104.8936561,2178.36,9.907,337.54
BREAK,2025-04-09 11:38:14.598363,,,,
1744220297.6192098,39.0187334,-104.8936559,2166.42,-2.035,67.01
1744220297.6602752,39.0187334,-104.8936559,2166.42,-2.035,67.01
1744220297.6808455,39.0187336,-104.8936557,2166.39,-2.065,67.11
1744220297.7422454,39.0187336,-104.8936557,2166.39,-2.065,67.11
1744220297.7629788,39.0187337,-104.8936558,2166.36,-2.09,67.22
1744220297.7837267,39.0187337,-104.8936558,2166.36,-2.09,67.22
1744220297.8452387,39.0187337,-104.8936558,2166.36,-2.09,67.22
1744220297.866197,39.0187335,-104.8936558,2166.36,-2.095,67.39
1744220297.886826,39.0187335,-104.8936558,2166.36,-2.095,67.39
1744220297.9482453,39.0187334,-104.8936561,2166.35,-2.106,67.46
1744220297.968813,39.0187334,-104.8936561,2166.35,-2.106,67.46
1744220298.0098615,39.0187334,-104.8936561,2166.35,-2.106,67.46
1744220298.0306158,39.0187333,-104.893656,2166.33,-2.124,67.56
1744220298.0816548,39.0187333,-104.893656,2166.33,-2.124,67.56
1744220298.112537,39.0187333,-104.893656,2166.33,-2.124,67.56
1744220298.173954,39.0187331,-104.8936562,2166.28,-2.172,67.74
1744220298.1947215,39.0187331,-104.8936562,2166.28,-2.172,67.74
1744220298.2355587,39.0187331,-104.8936562,2166.28,-2.172,67.74
1744220298.2560964,39.0187328,-104.8936563,2166.26,-2.196,67.83
1744220298.2971947,39.0187326,-104.8936564,2166.25,-2.203,67.92
1744220298.3177993,39.0187326,-104.8936564,2166.25,-2.203,67.92
1744220298.3587518,39.0187326,-104.8936564,2166.25,-2.203,67.92
1744220298.4201002,39.0187325,-104.8936566,2166.24,-2.219,68.01
1744220298.4406939,39.0187325,-104.8936566,2166.24,-2.219,68.01
1744220298.461428,39.0187324,-104.8936564,2166.23,-2.223,68.09
1744220298.4821818,39.0187324,-104.8936564,2166.23,-2.223,68.09
1744220298.5436518,39.0187323,-104.8936563,2166.22,-2.232,68.19
1744220298.5644362,39.0187323,-104.8936563,2166.22,-2.232,68.19
1744220298.6056702,39.0187323,-104.8936563,2166.22,-2.232,68.19
1744220298.6262684,39.0187324,-104.8936562,2166.21,-2.244,68.28
1744220298.6876683,39.0187324,-104.8936562,2166.21,-2.244,68.28
1744220298.7082512,39.0187324,-104.8936561,2166.19,-2.265,68.36
1744220298.7288227,39.0187324,-104.8936561,2166.19,-2.265,68.36
1744220298.7493315,39.0187323,-104.893656,2166.16,-2.294,68.44
1744220298.8107498,39.0187323,-104.893656,2166.16,-2.294,68.44
1744220298.851668,39.0187323,-104.893656,2166.16,-2.294,68.44
1744220298.8722262,39.0187323,-104.8936559,2166.12,-2.339,68.53
1744220298.9156756,39.0187322,-104.8936556,2166.1,-2.357,68.6
1744220298.9363692,39.0187322,-104.8936556,2166.1,-2.357,68.6
1744220298.9783087,39.0187322,-104.8936556,2166.1,-2.357,68.6
1744220298.998979,39.0187322,-104.8936558,2166.08,-2.374,68.68
1744220299.060639,39.0187322,-104.8936558,2166.08,-2.374,68.68
1744220299.0813594,39.0187322,-104.8936557,2166.09,-2.362,68.76
1744220299.1019216,39.0187322,-104.8936557,2166.09,-2.362,68.76
1744220299.163318,39.018732,-104.8936561,2166.1,-2.353,68.83
1744220299.183863,39.018732,-104.8936561,2166.1,-2.353,68.83
1744220299.2044172,39.0187317,-104.8936566,2166.05,-2.405,68.6
1744220299.2250698,39.0187317,-104.8936566,2166.05,-2.405,68.6
1744220299.3067749,39.0187317,-104.8936566,2166.05,-2.405,68.6
1744220299.3274302,39.0187319,-104.8936579,2166.0,-2.452,68.56
1744220299.3481412,39.0187319,-104.8936579,2166.0,-2.452,68.56
1744220299.3687017,39.0187319,-104.8936587,2166.04,-2.42,80.26
1744220299.4301984,39.0187319,-104.8936587,2166.04,-2.42,80.26
1744220299.4507895,39.0187323,-104.893662,2165.92,-2.532,189.5
1744220299.4712756,39.0187323,-104.893662,2165.92,-2.532,189.5
1744220299.5325387,39.0187346,-104.8936633,2165.96,-2.499,188.64
1744220299.5531504,39.0187346,-104.8936633,2165.96,-2.499,188.64
1744220299.5943398,39.0187346,-104.8936633,2165.96,-2.499,188.64
1744220299.615029,39.0187349,-104.8936626,2165.97,-2.48,188.48
1744220299.6559901,39.0187354,-104.8936626,2166.04,-2.413,188.24
1744220299.6765976,39.0187354,-104.8936626,2166.04,-2.413,188.24
1744220299.71762,39.0187354,-104.8936626,2166.04,-2.413,188.24
1744220299.7789767,39.0187355,-104.8936627,2166.1,-2.356,188.0
1744220299.7995875,39.0187355,-104.8936627,2166.1,-2.356,188.0
1744220299.820108,39.0187356,-104.8936629,2166.13,-2.326,187.71
1744220299.8407252,39.0187356,-104.8936629,2166.13,-2.326,187.71
1744220299.9020994,39.0187351,-104.893663,2166.13,-2.324,187.34
1744220299.922729,39.0187351,-104.893663,2166.13,-2.324,187.34
1744220299.963648,39.0187351,-104.893663,2166.13,-2.324,187.34
1744220299.9842067,39.0187343,-104.8936632,2166.15,-2.31,186.95
1744220300.045656,39.0187343,-104.8936632,2166.15,-2.31,186.95
1744220300.0662923,39.0187332,-104.8936632,2166.18,-2.272,186.56
1744220300.086849,39.0187332,-104.8936632,2166.18,-2.272,186.56
1744220300.107495,39.0187323,-104.8936631,2166.19,-2.264,186.19
1744220300.1690893,39.0187323,-104.8936631,2166.19,-2.264,186.19
1744220300.2101912,39.0187323,-104.8936631,2166.19,-2.264,186.19
1744220300.2309034,39.0187314,-104.893663,2166.2,-2.251,185.84
1744220300.2736154,39.0187307,-104.8936628,2166.2,-2.259,185.55
1744220300.2944312,39.0187307,-104.8936628,2166.2,-2.259,185.55
1744220300.3355439,39.0187307,-104.8936628,2166.2,-2.259,185.55
1744220300.3561358,39.0187302,-104.8936627,2166.19,-2.269,185.29
1744220300.417631,39.0187302,-104.8936627,2166.19,-2.269,185.29
1744220300.4382315,39.0187301,-104.8936626,2166.2,-2.257,185.04
1744220300.4590921,39.0187301,-104.8936626,2166.2,-2.257,185.04
1744220300.5206423,39.0187299,-104.8936624,2166.2,-2.252,184.8
1744220300.5413072,39.0187299,-104.8936624,2166.2,-2.252,184.8
1744220300.5620906,39.0187297,-104.8936623,2166.21,-2.249,184.59
1744220300.5828738,39.0187297,-104.8936623,2166.21,-2.249,184.59
BREAK,2025-04-09 11:38:46.281901,,,,
1744220328.7939835,39.0187307,-104.8936612,2166.21,-2.246,181.66
1744220328.8148425,39.0187307,-104.8936612,2166.21,-2.246,181.66
1744220341.8976107,39.0187307,-104.8936612,2166.21,-2.246,181.66
1744220341.918326,39.0187308,-104.8936613,2166.2,-2.251,181.54
1744220341.9394464,39.0187308,-104.8936613,2166.2,-2.251,181.54
1744220341.960329,39.0187308,-104.8936614,2166.22,-2.233,181.43
1744220342.0219371,39.0187308,-104.8936614,2166.22,-2.233,181.43
1744220342.0425868,39.0187309,-104.8936614,2166.21,-2.24,181.31
1744220342.0632172,39.0187309,-104.8936614,2166.21,-2.24,181.31
1744220342.1246893,39.0187309,-104.8936615,2166.2,-2.254,181.19
1744220342.145279,39.0187309,-104.8936615,2166.2,-2.254,181.19
1744220342.1864297,39.0187309,-104.8936615,2166.2,-2.254,181.19
1744220342.2072432,39.0187309,-104.8936616,2166.18,-2.274,181.09
1744220342.2482312,39.0187309,-104.8936618,2166.16,-2.297,180.96
1744220342.2688696,39.0187309,-104.8936618,2166.16,-2.297,180.96
1744220342.3100488,39.0187309,-104.8936618,2166.16,-2.297,180.96
1744220342.371545,39.0187308,-104.8936619,2166.14,-2.315,180.83
1744220342.3922312,39.0187308,-104.8936619,2166.14,-2.315,180.83
1744220342.4129968,39.0187307,-104.8936621,2166.17,-2.289,180.72
1744220342.433741,39.0187307,-104.8936621,2166.17,-2.289,180.72
1744220342.4950633,39.0187305,-104.8936622,2166.18,-2.273,180.59
1744220342.5157504,39.0187305,-104.8936622,2166.18,-2.273,180.59
1744220342.55685,39.0187305,-104.8936622,2166.18,-2.273,180.59
1744220342.5774508,39.0187305,-104.8936622,2166.16,-2.298,180.48
1744220342.6390307,39.0187305,-104.8936622,2166.16,-2.298,180.48
1744220342.6597698,39.0187306,-104.8936623,2166.14,-2.317,180.38
1744220342.6805446,39.0187306,-104.8936623,2166.14,-2.317,180.38
1744220342.7013736,39.0187305,-104.8936623,2166.11,-2.342,180.28
1744220342.7628167,39.0187305,-104.8936623,2166.11,-2.342,180.28
1744220342.804183,39.0187305,-104.8936623,2166.11,-2.342,180.28
1744220342.8248389,39.0187304,-104.8936623,2166.12,-2.337,180.17
1744220342.8658893,39.0187304,-104.8936623,2166.11,-2.34,180.07
1744220342.8865929,39.0187304,-104.8936623,2166.11,-2.34,180.07
1744220342.9275677,39.0187304,-104.8936623,2166.11,-2.34,180.07
1744220342.9483519,39.0187304,-104.8936624,2166.15,-2.302,179.96
1744220343.0102143,39.0187304,-104.8936624,2166.15,-2.302,179.96
1744220343.0311491,39.0187304,-104.8936626,2166.16,-2.293,179.86
1744220343.0521173,39.0187304,-104.8936626,2166.16,-2.293,179.86
1744220343.1136453,39.0187305,-104.8936625,2166.19,-2.267,179.79
1744220343.1345212,39.0187305,-104.8936625,2166.19,-2.267,179.79
1744220343.155222,39.0187305,-104.8936625,2166.19,-2.264,179.72
1744220343.1758595,39.0187305,-104.8936625,2166.19,-2.264,179.72
1744220343.2586484,39.0187305,-104.8936625,2166.19,-2.264,179.72
1744220343.280999,39.0187304,-104.8936625,2166.17,-2.289,179.64
1744220343.3017144,39.0187304,-104.8936625,2166.17,-2.289,179.64
1744220343.3222117,39.0187303,-104.8936624,2166.19,-2.268,179.58
1744220343.3837311,39.0187303,-104.8936624,2166.19,-2.268,179.58
1744220343.4042966,39.0187304,-104.8936624,2166.22,-2.234,179.51
1744220343.4248884,39.0187304,-104.8936624,2166.22,-2.234,179.51
1744220343.4862685,39.0187304,-104.8936623,2166.22,-2.235,179.45
1744220343.506795,39.0187304,-104.8936623,2166.22,-2.235,179.45
1744220343.5478277,39.0187304,-104.8936623,2166.22,-2.235,179.45
1744220343.5685725,39.0187305,-104.8936623,2166.23,-2.221,179.39
1744220343.6097977,39.0187305,-104.8936623,2166.25,-2.2,179.33
1744220343.6306386,39.0187305,-104.8936623,2166.25,-2.2,179.33
1744220343.6716769,39.0187305,-104.8936623,2166.25,-2.2,179.33
1744220343.7331488,39.0187305,-104.8936622,2166.27,-2.183,179.28
1744220343.7538602,39.0187305,-104.8936622,2166.27,-2.183,179.28
1744220343.7743642,39.0187305,-104.8936622,2166.28,-2.172,179.24
1744220343.7950501,39.0187305,-104.8936622,2166.28,-2.172,179.24
1744220343.8565323,39.0187306,-104.8936622,2166.28,-2.178,179.19
1744220343.8771493,39.0187306,-104.8936622,2166.28,-2.178,179.19
1744220343.9182055,39.0187306,-104.8936622,2166.28,-2.178,179.19
1744220343.939538,39.0187308,-104.8936622,2166.3,-2.151,179.14
1744220344.0011582,39.0187308,-104.8936622,2166.3,-2.151,179.14
1744220344.0218198,39.0187307,-104.8936624,2166.29,0.002,179.05
1744220344.0422838,39.0187307,-104.8936624,2166.29,0.002,179.05
1744220344.06295,39.0187307,-104.8936623,2166.27,-0.019,178.99
1744220344.1243215,39.0187307,-104.8936623,2166.27,-0.019,178.99
1744220344.1661806,39.0187307,-104.8936623,2166.27,-0.019,178.99
1744220344.187228,39.0187307,-104.8936622,2166.25,-0.035,178.96
1744220344.2282276,39.0187307,-104.8936621,2166.23,-0.053,179.18
1744220344.2489707,39.0187307,-104.8936621,2166.23,-0.053,179.18
1744220344.2901406,39.0187307,-104.8936621,2166.23,-0.053,179.18
1744220344.3107228,39.0187308,-104.8936634,2166.64,0.351,196.83
1744220344.3722625,39.0187308,-104.8936634,2166.64,0.351,196.83
1744220344.3929954,39.0187308,-104.8936647,2168.48,2.192,229.4
1744220344.434041,39.0187317,-104.8936664,2170.03,3.749,208.53
1744220344.454623,39.0187324,-104.8936656,2170.97,4.685,217.51
1744220344.516085,39.018733,-104.8936632,2171.41,5.125,213.18
1744220344.5367527,39.0187307,-104.893662,2171.34,5.055,214.12
1744220344.5777297,39.0187292,-104.893662,2171.41,5.126,214.57
1744220344.6186366,39.0187299,-104.8936623,2171.42,5.137,211.92
1744220344.639233,39.0187299,-104.8936623,2171.42,5.137,211.92
1744220344.680422,39.0187302,-104.8936624,2171.53,5.249,213.69
1744220344.7015188,39.0187308,-104.8936619,2172.7,6.412,213.45
1744220345.151108,39.0187306,-104.8936625,2174.7,8.412,211.7
1744220345.61177,39.0187306,-104.8936625,2174.7,8.412,211.7
1744220346.1949139,39.0187308,-104.893662,2177.07,10.785,209.27
1744220346.6346405,39.0187308,-104.893662,2177.07,10.785,209.27
1744220347.200089,39.0187312,-104.8936612,2179.47,13.187,212.58
1744220347.630717,39.0187312,-104.8936612,2179.47,13.187,212.58
1744220348.2846148,39.0187305,-104.8936613,2181.8,15.512,207.38
1744220348.656478,39.0187305,-104.8936613,2181.8,15.512,207.38
1744220349.2751985,39.0187297,-104.8936611,2183.5,17.218,208.12
1744220349.6487138,39.0187297,-104.8936611,2183.5,17.218,208.12
1744220350.291392,39.018729,-104.8936613,2184.74,18.45,207.43
1744220350.6537504,39.018729,-104.8936613,2184.74,18.45,207.43
1744220351.346044,39.0187289,-104.8936619,2185.39,19.102,205.32
1744220351.666661,39.0187289,-104.8936619,2185.39,19.102,205.32
1744220352.3200982,39.0187291,-104.8936622,2185.39,19.106,205.8
1744220352.6888766,39.0187291,-104.8936622,2185.39,19.106,205.8
1744220353.3547335,39.0187297,-104.8936623,2185.38,19.096,206.6
1744220353.7051177,39.0187297,-104.8936623,2185.38,19.096,206.6
1744220354.3796036,39.0187306,-104.8936626,2185.5,19.217,204.89
1744220354.713749,39.0187306,-104.8936626,2185.5,19.217,204.89
1744220355.3930018,39.0187307,-104.8936625,2185.37,19.081,205.88
1744220355.7086704,39.0187307,-104.8936625,2185.37,19.081,205.88
1744220356.4189866,39.0187309,-104.8936624,2185.34,19.05,204.39
1744220356.7214937,39.0187309,-104.8936624,2185.34,19.05,204.39
1744220357.4264874,39.0187308,-104.8936623,2185.33,19.043,203.65
1744220357.7635543,39.0187308,-104.8936623,2185.33,19.043,203.65
1744220358.4635854,39.0187304,-104.8936624,2185.31,19.026,203.69
1744220358.79202,39.0187304,-104.8936624,2185.31,19.026,203.69
1744220359.483069,39.0187306,-104.8936623,2185.34,19.052,203.1
1744220359.8035655,39.0187306,-104.8936623,2185.34,19.052,203.1
1744220360.4926877,39.0187307,-104.8936623,2185.34,19.054,202.22
1744220360.8262215,39.0187307,-104.8936623,2185.34,19.054,202.22
1744220361.5126214,39.0187307,-104.8936623,2185.34,19.054,203.46
1744220361.8622873,39.0187307,-104.8936623,2185.34,19.054,203.46
1744220362.5300336,39.0187304,-104.893662,2185.33,19.046,202.38
1744220362.8823202,39.0187304,-104.893662,2185.33,19.046,202.38
1744220363.5186005,39.0187302,-104.8936623,2185.32,19.039,201.45
1744220363.8954418,39.0187302,-104.8936623,2185.32,19.039,201.45
1744220364.9026072,39.0187302,-104.8936623,2185.32,19.039,201.45
1744220365.5304735,39.0187303,-104.8936621,2185.33,19.04,200.97
1744220365.9050324,39.0187303,-104.8936621,2185.33,19.04,200.97
BREAK,2025-04-09 11:40:54.325780,,,,
1744220456.3789964,39.0187305,-104.89366,2165.92,-0.361,193.28
1744220456.440665,39.0187305,-104.89366,2165.9,-0.388,193.24
1744220469.4622872,39.0187305,-104.89366,2165.9,-0.388,193.24
1744220469.5033295,39.0187305,-104.89366,2165.9,-0.388,193.24
1744220469.5241308,39.0187306,-104.8936603,2165.88,-0.406,193.18
1744220469.5853653,39.0187306,-104.8936603,2165.88,-0.406,193.18
1744220469.6060634,39.0187307,-104.8936605,2165.83,-0.458,193.12
1744220469.6268814,39.0187307,-104.8936605,2165.83,-0.458,193.12
1744220469.6476448,39.0187307,-104.8936607,2165.79,-0.499,193.05
1744220469.6986883,39.0187307,-104.8936607,2165.79,-0.499,193.05
1744220469.7295864,39.0187307,-104.8936607,2165.79,-0.499,193.05
1744220469.750299,39.0187307,-104.893661,2165.75,-0.533,192.99
1744220469.7916439,39.0187308,-104.8936611,2165.73,-0.556,192.93
1744220469.8122854,39.0187308,-104.8936611,2165.73,-0.556,192.93
1744220469.8531406,39.0187308,-104.8936611,2165.73,-0.556,192.93
1744220469.8737404,39.018731,-104.893661,2165.71,-0.578,192.87
1744220469.9351616,39.018731,-104.893661,2165.71,-0.578,192.87
1744220469.9560397,39.018731,-104.8936611,2165.71,-0.577,192.82
1744220469.9767904,39.018731,-104.8936611,2165.71,-0.577,192.82
1744220470.038089,39.0187312,-104.8936615,2165.7,-0.587,192.74
1744220470.058804,39.0187312,-104.8936615,2165.7,-0.587,192.74
1744220470.0794454,39.0187314,-104.8936618,2165.7,-0.585,192.7
1744220470.1001575,39.0187314,-104.8936618,2165.7,-0.585,192.7
1744220470.1615644,39.0187314,-104.8936618,2165.7,-0.585,192.7
1744220470.1823747,39.0187316,-104.8936619,2165.69,-0.591,192.67
1744220470.2032185,39.0187316,-104.8936619,2165.69,-0.591,192.67
1744220470.2239878,39.018732,-104.8936621,2165.7,-0.58,192.63
1744220470.2853503,39.018732,-104.8936621,2165.7,-0.58,192.63
1744220470.3061166,39.0187321,-104.8936619,2165.71,-0.577,192.61
1744220470.3267481,39.0187321,-104.8936619,2165.71,-0.577,192.61
1744220470.3881238,39.0187322,-104.8936621,2165.7,-0.58,192.58
1744220470.4089122,39.0187322,-104.8936621,2165.7,-0.58,192.58
1744220470.4501045,39.0187322,-104.8936621,2165.7,-0.58,192.58
1744220470.4708037,39.0187322,-104.8936621,2165.7,-0.586,192.57
1744220470.5119107,39.0187322,-104.8936623,2165.67,0.007,192.51
